date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-03-20,28800,202603F3,P,1353,0.0,26,36051,37450,-25,-0.019034
2026-03-20,28900,202603F3,P,80,0.0,0,36051,37450,-1,-0.019034
2026-03-20,29000,202603F3,P,111,0.0,2,36051,37450,-2,-0.019034
2026-03-20,29100,202603F3,P,54,0.0,1,36051,37450,-1,-0.019034
2026-03-20,29200,202603F3,P,10,0.0,0,36051,37450,0,-0.019034
2026-03-20,29300,202603F3,P,76,0.0,1,36051,37450,-1,-0.019034
2026-03-20,29400,202603F3,P,45,0.0,0,36051,37450,0,-0.019034
2026-03-20,29500,202603F3,P,102,0.0,2,36051,37450,-1,-0.019034
2026-03-20,29600,202603F3,P,29,0.0,2,36051,37450,0,-0.019034
2026-03-20,29700,202603F3,P,316,0.0,1,36051,37450,-6,-0.019034
2026-03-20,29800,202603F3,P,57,0.0,31,36051,37450,-1,-0.019034
2026-03-20,29900,202603F3,P,186,0.0,82,36051,37450,-3,-0.019034
2026-03-20,30000,202603F3,P,373,0.0,35,36051,37450,-7,-0.019034
2026-03-20,30100,202603F3,P,141,0.0,70,36051,37450,-2,-0.019034
2026-03-20,30200,202603F3,P,226,0.0,171,36051,37450,-4,-0.019034
2026-03-20,30300,202603F3,P,682,0.0,638,36051,37450,-12,-0.019034
2026-03-20,30400,202603F3,P,260,0.0,138,36051,37450,-4,-0.019034
2026-03-20,30500,202603F3,P,468,0.0,136,36051,37450,-8,-0.019034
2026-03-20,30600,202603F3,P,216,0.0,78,36051,37450,-4,-0.019034
2026-03-20,30700,202603F3,P,310,0.0,176,36051,37450,-5,-0.019034
2026-03-20,30800,202603F3,P,207,0.0,174,36051,37450,-3,-0.019034
2026-03-20,30900,202603F3,P,584,0.0,346,36051,37450,-11,-0.019034
2026-03-20,31000,202603F3,P,655,0.0,646,36051,37450,-12,-0.019034
2026-03-20,31100,202603F3,P,378,0.0,278,36051,37450,-7,-0.019034
2026-03-20,31150,202603F3,P,141,0.0,166,36051,37450,-2,-0.019034
2026-03-20,31200,202603F3,P,754,0.0,286,36051,37450,-14,-0.019034
2026-03-20,31250,202603F3,P,136,0.0,119,36051,37450,-2,-0.019034
2026-03-20,31300,202603F3,P,343,0.0,347,36051,37450,-6,-0.019034
2026-03-20,31350,202603F3,P,116,0.0,185,36051,37450,-2,-0.019034
2026-03-20,31400,202603F3,P,282,0.0,572,36051,37450,-5,-0.019034
2026-03-20,31450,202603F3,P,153,0.0,234,36051,37450,-2,-0.019034
2026-03-20,31500,202603F3,P,681,0.0,2297,36051,37450,-12,-0.019034
2026-03-20,31550,202603F3,P,168,0.0,650,36051,37450,-3,-0.019034
2026-03-20,31600,202603F3,C,2,0.0,0,36051,37450,0,-0.019034
2026-03-20,31600,202603F3,P,383,0.0,978,36051,37450,-7,-0.019034
2026-03-20,31650,202603F3,P,356,0.0,758,36051,37450,-6,-0.019034
2026-03-20,31700,202603F3,P,531,0.0,1130,36051,37450,-10,-0.019034
2026-03-20,31750,202603F3,P,283,0.0,749,36051,37450,-5,-0.019034
2026-03-20,31800,202603F3,P,694,0.0,1705,36051,37450,-13,-0.019034
2026-03-20,31850,202603F3,P,582,0.0,928,36051,37450,-11,-0.019034
2026-03-20,31900,202603F3,P,1095,0.0,3941,36051,37450,-20,-0.019034
2026-03-20,31950,202603F3,P,530,0.0,926,36051,37450,-10,-0.019034
2026-03-20,32000,202603F3,P,2406,0.0,7089,36051,37450,-45,-0.019034
2026-03-20,32050,202603F3,P,282,0.0,1065,36051,37450,-5,-0.019034
2026-03-20,32100,202603F3,C,3,0.0,0,36051,37450,0,-0.019034
2026-03-20,32100,202603F3,P,808,0.0,2826,36051,37450,-15,-0.019034
2026-03-20,32150,202603F3,P,622,0.0,2038,36051,37450,-11,-0.019034
2026-03-20,32200,202603F3,P,887,0.0,4183,36051,37450,-16,-0.019034
2026-03-20,32250,202603F3,P,539,0.0,2440,36051,37450,-10,-0.019034
2026-03-20,32300,202603F3,P,1120,0.0,4570,36051,37450,-21,-0.019034
2026-03-20,32350,202603F3,C,1,0.0,2,36051,37450,0,-0.019034
2026-03-20,32350,202603F3,P,504,0.0,2064,36051,37450,-9,-0.019034
2026-03-20,32400,202603F3,C,5,0.0,5,36051,37450,0,-0.019034
2026-03-20,32400,202603F3,P,1088,0.0,4971,36051,37450,-20,-0.019034
2026-03-20,32450,202603F3,C,21,0.0,42,36051,37450,0,-0.019034
2026-03-20,32450,202603F3,P,515,0.0,1916,36051,37450,-9,-0.019034
2026-03-20,32500,202603F3,C,51,0.0,62,36051,37450,0,-0.019034
2026-03-20,32500,202603F3,P,2340,0.0,9964,36051,37450,-44,-0.019034
2026-03-20,32550,202603F3,C,20,0.0,0,36051,37450,0,-0.019034
2026-03-20,32550,202603F3,P,510,0.0,3442,36051,37450,-9,-0.019034
2026-03-20,32600,202603F3,C,15,0.0,10,36051,37450,0,-0.019034
2026-03-20,32600,202603F3,P,961,0.0,6245,36051,37450,-18,-0.019034
2026-03-20,32650,202603F3,C,19,0.0,79,36051,37450,0,-0.019034
2026-03-20,32650,202603F3,P,700,0.0,3297,36051,37450,-13,-0.019034
2026-03-20,32700,202603F3,C,36,0.0,100,36051,37450,0,-0.019034
2026-03-20,32700,202603F3,P,1572,0.0,9148,36051,37450,-29,-0.019034
2026-03-20,32750,202603F3,C,23,0.0,74,36051,37450,0,-0.019034
2026-03-20,32750,202603F3,P,940,0.0,4976,36051,37450,-17,-0.019034
2026-03-20,32800,202603F3,C,52,0.0,372,36051,37450,0,-0.019034
2026-03-20,32800,202603F3,P,1692,0.0,12486,36051,37450,-32,-0.019034
2026-03-20,32850,202603F3,C,14,0.0,92,36051,37450,0,-0.019034
2026-03-20,32850,202603F3,P,420,0.0,5543,36051,37450,-7,-0.019034
2026-03-20,32900,202603F3,C,121,0.0,689,36051,37450,-2,-0.019034
2026-03-20,32900,202603F3,P,1197,0.0,10717,36051,37450,-22,-0.019034
2026-03-20,32950,202603F3,C,77,0.0,881,36051,37450,-1,-0.019034
2026-03-20,32950,202603F3,P,932,0.0,7935,36051,37450,-17,-0.019034
2026-03-20,33000,202603F3,C,276,0.0,3613,36051,37450,-5,-0.019034
2026-03-20,33000,202603F3,P,2799,0.0,27381,36051,37450,-53,-0.019034
2026-03-20,33050,202603F3,C,67,0.0,1881,36051,37450,-1,-0.019034
2026-03-20,33050,202603F3,P,640,0.0,8891,36051,37450,-12,-0.019034
2026-03-20,33100,202603F3,C,396,0.0,4016,36051,37450,-7,-0.019034
2026-03-20,33100,202603F3,P,1849,0.0,14934,36051,37450,-35,-0.019034
2026-03-20,33150,202603F3,C,124,0.0,2528,36051,37450,-2,-0.019034
2026-03-20,33150,202603F3,P,943,0.0,8172,36051,37450,-17,-0.019034
2026-03-20,33200,202603F3,C,214,0.0,5535,36051,37450,-4,-0.019034
2026-03-20,33200,202603F3,P,1890,0.0,18897,36051,37450,-35,-0.019034
2026-03-20,33250,202603F3,C,144,0.0,2944,36051,37450,-2,-0.019034
2026-03-20,33250,202603F3,P,1419,0.0,11815,36051,37450,-27,-0.019034
2026-03-20,33300,202603F3,C,283,0.0,7352,36051,37450,-5,-0.019034
2026-03-20,33300,202603F3,P,2442,0.0,18102,36051,37450,-46,-0.019034
2026-03-20,33350,202603F3,C,147,0.0,4403,36051,37450,-2,-0.019034
2026-03-20,33350,202603F3,P,1468,0.0,12946,36051,37450,-27,-0.019034
2026-03-20,33400,202603F3,C,461,0.0,13799,36051,37450,-8,-0.019034
2026-03-20,33400,202603F3,P,2922,0.0,28464,36051,37450,-55,-0.019034
2026-03-20,33450,202603F3,C,432,0.0,12861,36051,37450,-8,-0.019034
2026-03-20,33450,202603F3,P,2608,0.0,19705,36051,37450,-49,-0.019034
2026-03-20,33500,202603F3,C,1773,0.0,35268,36051,37450,-33,-0.019034
2026-03-20,33500,202603F3,P,5302,0.0,48476,36051,37450,-100,-0.019034
2026-03-20,33550,202603F3,C,2867,0.0,24894,36051,37450,-54,-0.019034
2026-03-20,33550,202603F3,P,1568,0.0,33535,36051,37450,-29,-0.019034
2026-03-20,33600,202603F3,C,4373,0.0,37546,36051,37450,-83,-0.019034
2026-03-20,33600,202603F3,P,1470,0.0,43122,36051,37450,-27,-0.019034
2026-03-20,33650,202603F3,C,3283,0.0,27406,36051,37450,-62,-0.019034
2026-03-20,33650,202603F3,P,709,0.0,24624,36051,37450,-13,-0.019034
2026-03-20,33700,202603F3,C,3206,0.0,42928,36051,37450,-61,-0.019034
2026-03-20,33700,202603F3,P,1246,0.0,28774,36051,37450,-23,-0.019034
2026-03-20,33750,202603F3,C,2386,0.0,26905,36051,37450,-45,-0.019034
2026-03-20,33750,202603F3,P,856,0.0,13438,36051,37450,-16,-0.019034
2026-03-20,33800,202603F3,C,3729,0.0,39534,36051,37450,-70,-0.019034
