date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-03-26,29300,202603F4,P,188,0.1,201,46991,49561,-5,-0.026618
2026-03-26,29400,202603F4,P,770,0.2,325,46991,49561,-20,-0.026618
2026-03-26,29500,202603F4,P,79,0.2,60,46991,49561,-2,-0.026618
2026-03-26,29600,202603F4,P,22,0.2,7,46991,49561,0,-0.026618
2026-03-26,29700,202603F4,P,21,0.3,10,46991,49561,0,-0.026618
2026-03-26,29800,202603F4,P,29,0.3,30,46991,49561,0,-0.026618
2026-03-26,29900,202603F4,P,65,0.3,74,46991,49561,-1,-0.026618
2026-03-26,30000,202603F4,P,1154,0.3,748,46991,49561,-30,-0.026618
2026-03-26,30100,202603F4,P,145,0.3,91,46991,49561,-3,-0.026618
2026-03-26,30200,202603F4,P,146,0.4,86,46991,49561,-3,-0.026618
2026-03-26,30300,202603F4,P,112,0.5,114,46991,49561,-2,-0.026618
2026-03-26,30400,202603F4,P,96,0.7,103,46991,49561,-2,-0.026618
2026-03-26,30500,202603F4,P,246,0.8,203,46991,49561,-6,-0.026618
2026-03-26,30600,202603F4,P,327,1.0,238,46991,49561,-8,-0.026618
2026-03-26,30700,202603F4,P,729,1.2,437,46991,49561,-19,-0.026618
2026-03-26,30800,202603F4,P,1277,1.4,1303,46991,49561,-33,-0.026618
2026-03-26,30900,202603F4,P,379,2.1,220,46991,49561,-10,-0.026618
2026-03-26,31000,202603F4,P,2010,2.2,1368,46991,49561,-53,-0.026618
2026-03-26,31100,202603F4,P,1198,2.3,369,46991,49561,-31,-0.026618
2026-03-26,31200,202603F4,P,321,2.3,547,46991,49561,-8,-0.026618
2026-03-26,31300,202603F4,P,535,2.8,590,46991,49561,-14,-0.026618
2026-03-26,31400,202603F4,P,841,4.0,764,46991,49561,-22,-0.026618
2026-03-26,31500,202603F4,P,1200,5.0,2428,46991,49561,-31,-0.026618
2026-03-26,31600,202603F4,P,431,6.0,1602,46991,49561,-11,-0.026618
2026-03-26,31650,202603F4,P,113,6.5,449,46991,49561,-3,-0.026618
2026-03-26,31700,202603F4,P,534,6.9,1853,46991,49561,-14,-0.026618
2026-03-26,31750,202603F4,P,100,9.4,408,46991,49561,-2,-0.026618
2026-03-26,31800,202603F4,P,896,10.0,2252,46991,49561,-23,-0.026618
2026-03-26,31850,202603F4,P,462,10.5,1212,46991,49561,-12,-0.026618
2026-03-26,31900,202603F4,P,571,13.0,1838,46991,49561,-15,-0.026618
2026-03-26,31950,202603F4,P,244,14.5,786,46991,49561,-6,-0.026618
2026-03-26,32000,202603F4,C,2,1420.0,1,46991,49561,0,-0.026618
2026-03-26,32000,202603F4,P,2412,16.5,6228,46991,49561,-64,-0.026618
2026-03-26,32050,202603F4,P,197,21.5,676,46991,49561,-5,-0.026618
2026-03-26,32100,202603F4,C,1,1320.0,0,46991,49561,0,-0.026618
2026-03-26,32100,202603F4,P,335,22.0,1505,46991,49561,-8,-0.026618
2026-03-26,32150,202603F4,P,212,23.5,981,46991,49561,-5,-0.026618
2026-03-26,32200,202603F4,C,1,1230.0,1,46991,49561,0,-0.026618
2026-03-26,32200,202603F4,P,2233,26.5,3975,46991,49561,-59,-0.026618
2026-03-26,32250,202603F4,C,20,1180.0,0,46991,49561,0,-0.026618
2026-03-26,32250,202603F4,P,612,33.0,1624,46991,49561,-16,-0.026618
2026-03-26,32300,202603F4,C,15,1140.0,0,46991,49561,0,-0.026618
2026-03-26,32300,202603F4,P,1403,35.0,4624,46991,49561,-37,-0.026618
2026-03-26,32350,202603F4,C,22,1090.0,0,46991,49561,0,-0.026618
2026-03-26,32350,202603F4,P,710,39.0,2182,46991,49561,-18,-0.026618
2026-03-26,32400,202603F4,C,28,1050.0,18,46991,49561,0,-0.026618
2026-03-26,32400,202603F4,P,1769,43.0,5142,46991,49561,-47,-0.026618
2026-03-26,32450,202603F4,C,20,1000.0,39,46991,49561,0,-0.026618
2026-03-26,32450,202603F4,P,876,49.0,2461,46991,49561,-23,-0.026618
2026-03-26,32500,202603F4,C,19,960.0,1,46991,49561,0,-0.026618
2026-03-26,32500,202603F4,P,2310,54.0,8229,46991,49561,-61,-0.026618
2026-03-26,32550,202603F4,C,15,915.0,0,46991,49561,0,-0.026618
2026-03-26,32550,202603F4,P,428,62.0,1819,46991,49561,-11,-0.026618
2026-03-26,32600,202603F4,C,10,870.0,1,46991,49561,0,-0.026618
2026-03-26,32600,202603F4,P,1239,67.0,5995,46991,49561,-32,-0.026618
2026-03-26,32650,202603F4,C,1,830.0,0,46991,49561,0,-0.026618
2026-03-26,32650,202603F4,P,278,74.0,1936,46991,49561,-7,-0.026618
2026-03-26,32700,202603F4,C,22,785.0,5,46991,49561,0,-0.026618
2026-03-26,32700,202603F4,P,523,82.0,4468,46991,49561,-13,-0.026618
2026-03-26,32750,202603F4,C,8,745.0,1,46991,49561,0,-0.026618
2026-03-26,32750,202603F4,P,352,90.0,2031,46991,49561,-9,-0.026618
2026-03-26,32800,202603F4,C,9,705.0,25,46991,49561,0,-0.026618
2026-03-26,32800,202603F4,P,976,99.0,5837,46991,49561,-25,-0.026618
2026-03-26,32850,202603F4,C,13,665.0,6,46991,49561,0,-0.026618
2026-03-26,32850,202603F4,P,479,112.0,2558,46991,49561,-12,-0.026618
2026-03-26,32900,202603F4,C,30,625.0,4,46991,49561,0,-0.026618
2026-03-26,32900,202603F4,P,706,122.0,4998,46991,49561,-18,-0.026618
2026-03-26,32950,202603F4,C,40,590.0,5,46991,49561,-1,-0.026618
2026-03-26,32950,202603F4,P,436,130.0,2693,46991,49561,-11,-0.026618
2026-03-26,33000,202603F4,C,92,550.0,108,46991,49561,-2,-0.026618
2026-03-26,33000,202603F4,P,1769,147.0,13640,46991,49561,-47,-0.026618
2026-03-26,33050,202603F4,C,76,515.0,10,46991,49561,-2,-0.026618
2026-03-26,33050,202603F4,P,393,161.0,3036,46991,49561,-10,-0.026618
2026-03-26,33100,202603F4,C,79,479.0,107,46991,49561,-2,-0.026618
2026-03-26,33100,202603F4,P,758,173.0,5908,46991,49561,-20,-0.026618
2026-03-26,33150,202603F4,C,88,447.0,217,46991,49561,-2,-0.026618
2026-03-26,33150,202603F4,P,568,191.0,4545,46991,49561,-15,-0.026618
2026-03-26,33200,202603F4,C,101,411.0,552,46991,49561,-2,-0.026618
2026-03-26,33200,202603F4,P,598,203.0,6268,46991,49561,-15,-0.026618
2026-03-26,33250,202603F4,C,59,379.0,83,46991,49561,-1,-0.026618
2026-03-26,33250,202603F4,P,196,226.0,3324,46991,49561,-5,-0.026618
2026-03-26,33300,202603F4,C,256,352.0,1021,46991,49561,-6,-0.026618
2026-03-26,33300,202603F4,P,598,243.0,6176,46991,49561,-15,-0.026618
2026-03-26,33350,202603F4,C,138,321.0,694,46991,49561,-3,-0.026618
2026-03-26,33350,202603F4,P,302,267.0,3324,46991,49561,-8,-0.026618
2026-03-26,33400,202603F4,C,246,288.0,1380,46991,49561,-6,-0.026618
2026-03-26,33400,202603F4,P,985,287.0,7136,46991,49561,-26,-0.026618
2026-03-26,33450,202603F4,C,134,264.0,1128,46991,49561,-3,-0.026618
2026-03-26,33450,202603F4,P,281,310.0,3906,46991,49561,-7,-0.026618
2026-03-26,33500,202603F4,C,460,240.0,4398,46991,49561,-12,-0.026618
2026-03-26,33500,202603F4,P,1111,330.0,11231,46991,49561,-29,-0.026618
2026-03-26,33550,202603F4,C,253,213.0,1723,46991,49561,-6,-0.026618
2026-03-26,33550,202603F4,P,315,360.0,3395,46991,49561,-8,-0.026618
2026-03-26,33600,202603F4,C,549,192.0,5072,46991,49561,-14,-0.026618
2026-03-26,33600,202603F4,P,404,387.0,6076,46991,49561,-10,-0.026618
2026-03-26,33650,202603F4,C,293,172.0,2386,46991,49561,-7,-0.026618
2026-03-26,33650,202603F4,P,230,416.0,2680,46991,49561,-6,-0.026618
2026-03-26,33700,202603F4,C,587,150.0,5185,46991,49561,-15,-0.026618
2026-03-26,33700,202603F4,P,249,446.0,4692,46991,49561,-6,-0.026618
2026-03-26,33750,202603F4,C,249,135.0,2815,46991,49561,-6,-0.026618
2026-03-26,33750,202603F4,P,142,478.0,2278,46991,49561,-3,-0.026618
2026-03-26,33800,202603F4,C,765,115.0,6292,46991,49561,-20,-0.026618
2026-03-26,33800,202603F4,P,264,510.0,4052,46991,49561,-7,-0.026618
2026-03-26,33850,202603F4,C,358,100.0,3365,46991,49561,-9,-0.026618
2026-03-26,33850,202603F4,P,76,545.0,1431,46991,49561,-2,-0.026618
2026-03-26,33900,202603F4,C,550,85.0,5814,46991,49561,-14,-0.026618
2026-03-26,33900,202603F4,P,262,580.0,1919,46991,49561,-6,-0.026618
2026-03-26,33950,202603F4,C,282,74.0,3052,46991,49561,-7,-0.026618
2026-03-26,33950,202603F4,P,50,620.0,812,46991,49561,-1,-0.026618
2026-03-26,34000,202603F4,C,2249,59.0,13342,46991,49561,-59,-0.026618
2026-03-26,34000,202603F4,P,231,655.0,1765,46991,49561,-6,-0.026618
2026-03-26,34050,202603F4,C,624,51.0,3852,46991,49561,-16,-0.026618
2026-03-26,34050,202603F4,P,41,695.0,243,46991,49561,-1,-0.026618
2026-03-26,34100,202603F4,C,1350,43.0,6939,46991,49561,-35,-0.026618
2026-03-26,34100,202603F4,P,89,740.0,281,46991,49561,-2,-0.026618
2026-03-26,34150,202603F4,C,653,32.5,3516,46991,49561,-17,-0.026618
2026-03-26,34150,202603F4,P,18,780.0,30,46991,49561,0,-0.026618
2026-03-26,34200,202603F4,C,1554,26.5,8850,46991,49561,-41,-0.026618
2026-03-26,34200,202603F4,P,74,825.0,212,46991,49561,-1,-0.026618
2026-03-26,34250,202603F4,C,802,22.5,4555,46991,49561,-21,-0.026618
2026-03-26,34250,202603F4,P,20,870.0,9,46991,49561,0,-0.026618
2026-03-26,34300,202603F4,C,936,17.5,7882,46991,49561,-24,-0.026618
2026-03-26,34300,202603F4,P,54,915.0,62,46991,49561,-1,-0.026618
2026-03-26,34350,202603F4,C,438,15.0,3439,46991,49561,-11,-0.026618
2026-03-26,34350,202603F4,P,22,960.0,11,46991,49561,0,-0.026618
2026-03-26,34400,202603F4,C,1531,12.0,7264,46991,49561,-40,-0.026618
2026-03-26,34400,202603F4,P,36,1010.0,25,46991,49561,0,-0.026618
2026-03-26,34450,202603F4,C,459,10.0,3921,46991,49561,-12,-0.026618
2026-03-26,34450,202603F4,P,34,1060.0,0,46991,49561,0,-0.026618
2026-03-26,34500,202603F4,C,2664,8.4,11007,46991,49561,-70,-0.026618
2026-03-26,34500,202603F4,P,55,1110.0,49,46991,49561,-1,-0.026618
2026-03-26,34550,202603F4,C,434,7.0,3579,46991,49561,-11,-0.026618
2026-03-26,34550,202603F4,P,29,1150.0,4,46991,49561,0,-0.026618
2026-03-26,34600,202603F4,C,2515,6.0,6766,46991,49561,-66,-0.026618
2026-03-26,34600,202603F4,P,40,1200.0,67,46991,49561,-1,-0.026618
2026-03-26,34650,202603F4,C,330,5.6,2044,46991,49561,-8,-0.026618
2026-03-26,34650,202603F4,P,30,1250.0,5,46991,49561,0,-0.026618
2026-03-26,34700,202603F4,C,1375,4.6,5633,46991,49561,-36,-0.026618
2026-03-26,34700,202603F4,P,3,1300.0,24,46991,49561,0,-0.026618
2026-03-26,34750,202603F4,C,290,4.5,2528,46991,49561,-7,-0.026618
2026-03-26,34750,202603F4,P,1,1350.0,5,46991,49561,0,-0.026618
2026-03-26,34800,202603F4,C,1332,3.9,5125,46991,49561,-35,-0.026618
2026-03-26,34800,202603F4,P,21,1400.0,0,46991,49561,0,-0.026618
2026-03-26,34850,202603F4,C,414,3.0,2020,46991,49561,-11,-0.026618
2026-03-26,34900,202603F4,C,943,2.7,3650,46991,49561,-25,-0.026618
2026-03-26,34900,202603F4,P,1,1500.0,0,46991,49561,0,-0.026618
2026-03-26,34950,202603F4,C,504,2.6,2481,46991,49561,-13,-0.026618
2026-03-26,35000,202603F4,C,1805,2.5,5524,46991,49561,-48,-0.026618
2026-03-26,35050,202603F4,C,414,2.4,1178,46991,49561,-11,-0.026618
2026-03-26,35100,202603F4,C,500,2.4,1629,46991,49561,-13,-0.026618
2026-03-26,35150,202603F4,C,190,2.4,524,46991,49561,-5,-0.026618
2026-03-26,35150,202603F4,P,1,1750.0,1,46991,49561,0,-0.026618
2026-03-26,35200,202603F4,C,881,2.2,1741,46991,49561,-23,-0.026618
2026-03-26,35250,202603F4,C,272,2.0,523,46991,49561,-7,-0.026618
2026-03-26,35300,202603F4,C,530,1.8,805,46991,49561,-14,-0.026618
2026-03-26,35350,202603F4,C,344,1.7,459,46991,49561,-9,-0.026618
2026-03-26,35400,202603F4,C,844,1.5,859,46991,49561,-22,-0.026618
2026-03-26,35500,202603F4,C,435,1.4,833,46991,49561,-11,-0.026618
2026-03-26,35600,202603F4,C,423,1.3,525,46991,49561,-11,-0.026618
2026-03-26,35700,202603F4,C,270,1.2,336,46991,49561,-7,-0.026618
2026-03-26,35800,202603F4,C,184,1.2,495,46991,49561,-4,-0.026618
2026-03-26,35900,202603F4,C,99,1.1,164,46991,49561,-2,-0.026618
2026-03-26,36000,202603F4,C,163,0.7,257,46991,49561,-4,-0.026618
2026-03-26,36100,202603F4,C,197,0.7,233,46991,49561,-5,-0.026618
2026-03-26,36200,202603F4,C,462,0.7,405,46991,49561,-12,-0.026618
2026-03-26,36300,202603F4,C,506,0.4,227,46991,49561,-13,-0.026618
2026-03-26,36400,202603F4,C,31,0.4,51,46991,49561,0,-0.026618
2026-03-26,36500,202603F4,C,88,0.4,61,46991,49561,-2,-0.026618
2026-03-26,36600,202603F4,C,67,0.4,7,46991,49561,-1,-0.026618
2026-03-26,36700,202603F4,C,9,0.3,45,46991,49561,0,-0.026618
2026-03-26,36800,202603F4,C,18,0.3,35,46991,49561,0,-0.026618
2026-03-26,36900,202603F4,C,22,0.3,4,46991,49561,0,-0.026618
2026-03-26,37000,202603F4,C,66,0.3,4,46991,49561,-1,-0.026618
2026-03-26,37100,202603F4,C,7,0.3,0,46991,49561,0,-0.026618
2026-03-26,37200,202603F4,C,6,0.3,0,46991,49561,0,-0.026618
2026-03-26,37300,202603F4,C,28,0.3,0,46991,49561,0,-0.026618
2026-03-26,37400,202603F4,C,1,0.3,0,46991,49561,0,-0.026618
2026-03-26,37500,202603F4,C,320,0.3,0,46991,49561,-8,-0.026618
2026-03-26,37600,202603F4,C,2,0.3,0,46991,49561,0,-0.026618
2026-03-26,37800,202603F4,C,7,0.3,3,46991,49561,0,-0.026618
2026-03-26,29300,202604W1,C,2,4130.0,3,46991,49561,0,-0.026618
2026-03-26,29300,202604W1,P,2262,23.5,2227,46991,49561,-60,-0.026618
2026-03-26,29400,202604W1,P,217,24.5,204,46991,49561,-5,-0.026618
2026-03-26,29500,202604W1,P,151,25.0,191,46991,49561,-4,-0.026618
2026-03-26,29600,202604W1,P,18,31.0,18,46991,49561,0,-0.026618
2026-03-26,29700,202604W1,P,55,33.0,62,46991,49561,-1,-0.026618
2026-03-26,29800,202604W1,P,32,36.0,32,46991,49561,0,-0.026618
2026-03-26,29900,202604W1,P,60,39.0,87,46991,49561,-1,-0.026618
