date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-01-02,24700,202601F1,P,560,0.0,3,44718,51657,-40,-0.072000
2026-01-02,25000,202601F1,P,163,0.0,0,44718,51657,-11,-0.072000
2026-01-02,25100,202601F1,P,189,0.0,0,44718,51657,-13,-0.072000
2026-01-02,25200,202601F1,P,93,0.0,0,44718,51657,-6,-0.072000
2026-01-02,25300,202601F1,P,36,0.0,0,44718,51657,-2,-0.072000
2026-01-02,25400,202601F1,P,49,0.0,0,44718,51657,-3,-0.072000
2026-01-02,25500,202601F1,P,79,0.0,0,44718,51657,-5,-0.072000
2026-01-02,25600,202601F1,P,65,0.0,0,44718,51657,-4,-0.072000
2026-01-02,25700,202601F1,P,20,0.0,0,44718,51657,-1,-0.072000
2026-01-02,25800,202601F1,P,143,0.0,0,44718,51657,-10,-0.072000
2026-01-02,25900,202601F1,P,275,0.0,0,44718,51657,-19,-0.072000
2026-01-02,26000,202601F1,P,349,0.0,0,44718,51657,-25,-0.072000
2026-01-02,26100,202601F1,P,332,0.0,60,44718,51657,-23,-0.072000
2026-01-02,26200,202601F1,P,283,0.0,0,44718,51657,-20,-0.072000
2026-01-02,26300,202601F1,P,25,0.0,0,44718,51657,-1,-0.072000
2026-01-02,26400,202601F1,P,17,0.0,110,44718,51657,-1,-0.072000
2026-01-02,26500,202601F1,P,30,0.0,112,44718,51657,-2,-0.072000
2026-01-02,26600,202601F1,P,22,0.0,50,44718,51657,-1,-0.072000
2026-01-02,26650,202601F1,P,16,0.0,0,44718,51657,-1,-0.072000
2026-01-02,26700,202601F1,P,31,0.0,6,44718,51657,-2,-0.072000
2026-01-02,26750,202601F1,P,8,0.0,0,44718,51657,0,-0.072000
2026-01-02,26800,202601F1,P,42,0.0,4,44718,51657,-3,-0.072000
2026-01-02,26850,202601F1,P,10,0.0,0,44718,51657,0,-0.072000
2026-01-02,26900,202601F1,P,21,0.0,16,44718,51657,-1,-0.072000
2026-01-02,26950,202601F1,P,6,0.0,0,44718,51657,0,-0.072000
2026-01-02,27000,202601F1,P,444,0.0,0,44718,51657,-31,-0.072000
2026-01-02,27050,202601F1,P,7,0.0,0,44718,51657,0,-0.072000
2026-01-02,27100,202601F1,P,20,0.0,5,44718,51657,-1,-0.072000
2026-01-02,27150,202601F1,P,75,0.0,0,44718,51657,-5,-0.072000
2026-01-02,27200,202601F1,P,184,0.0,1,44718,51657,-13,-0.072000
2026-01-02,27250,202601F1,P,3,0.0,0,44718,51657,0,-0.072000
2026-01-02,27300,202601F1,P,43,0.0,41,44718,51657,-3,-0.072000
2026-01-02,27350,202601F1,P,8,0.0,1,44718,51657,0,-0.072000
2026-01-02,27400,202601F1,P,51,0.0,11,44718,51657,-3,-0.072000
2026-01-02,27450,202601F1,P,21,0.0,3,44718,51657,-1,-0.072000
2026-01-02,27500,202601F1,P,208,0.0,12,44718,51657,-14,-0.072000
2026-01-02,27550,202601F1,P,103,0.0,14,44718,51657,-7,-0.072000
2026-01-02,27600,202601F1,P,173,0.0,32,44718,51657,-12,-0.072000
2026-01-02,27650,202601F1,P,69,0.0,37,44718,51657,-4,-0.072000
2026-01-02,27700,202601F1,C,1,0.0,0,44718,51657,0,-0.072000
2026-01-02,27700,202601F1,P,275,0.0,65,44718,51657,-19,-0.072000
2026-01-02,27750,202601F1,P,124,0.0,6,44718,51657,-8,-0.072000
2026-01-02,27800,202601F1,C,1,0.0,1,44718,51657,0,-0.072000
2026-01-02,27800,202601F1,P,258,0.0,24,44718,51657,-18,-0.072000
