date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-01-27,27600,202601W4,P,248,0.1,14,68516,83452,-24,-0.098284
2026-01-27,27700,202601W4,P,30,0.1,0,68516,83452,-2,-0.098284
2026-01-27,27800,202601W4,P,43,0.1,0,68516,83452,-4,-0.098284
2026-01-27,27900,202601W4,P,212,0.2,4,68516,83452,-20,-0.098284
2026-01-27,28000,202601W4,P,133,0.2,1,68516,83452,-13,-0.098284
2026-01-27,28100,202601W4,P,35,0.2,0,68516,83452,-3,-0.098284
2026-01-27,28200,202601W4,P,47,0.2,0,68516,83452,-4,-0.098284
2026-01-27,28300,202601W4,P,59,0.2,2,68516,83452,-5,-0.098284
2026-01-27,28400,202601W4,P,38,0.2,2,68516,83452,-3,-0.098284
2026-01-27,28500,202601W4,P,1044,0.2,24,68516,83452,-102,-0.098284
2026-01-27,28600,202601W4,P,108,0.2,0,68516,83452,-10,-0.098284
2026-01-27,28700,202601W4,P,27,0.2,3,68516,83452,-2,-0.098284
2026-01-27,28800,202601W4,P,217,0.2,14,68516,83452,-21,-0.098284
2026-01-27,28900,202601W4,P,97,0.3,32,68516,83452,-9,-0.098284
2026-01-27,29000,202601W4,P,1030,0.3,53,68516,83452,-101,-0.098284
2026-01-27,29100,202601W4,P,96,0.3,5,68516,83452,-9,-0.098284
2026-01-27,29200,202601W4,P,153,0.4,79,68516,83452,-15,-0.098284
2026-01-27,29300,202601W4,C,1,3120.0,0,68516,83452,0,-0.098284
2026-01-27,29300,202601W4,P,513,0.4,5,68516,83452,-50,-0.098284
2026-01-27,29400,202601W4,P,82,0.5,13,68516,83452,-8,-0.098284
2026-01-27,29500,202601W4,P,343,0.5,35,68516,83452,-33,-0.098284
2026-01-27,29600,202601W4,P,278,0.5,10,68516,83452,-27,-0.098284
2026-01-27,29700,202601W4,P,199,0.5,32,68516,83452,-19,-0.098284
2026-01-27,29800,202601W4,C,1,2620.0,1,68516,83452,0,-0.098284
2026-01-27,29800,202601W4,P,209,0.5,80,68516,83452,-20,-0.098284
2026-01-27,29850,202601W4,P,85,0.6,61,68516,83452,-8,-0.098284
2026-01-27,29900,202601W4,C,1,2520.0,0,68516,83452,0,-0.098284
2026-01-27,29900,202601W4,P,402,0.7,132,68516,83452,-39,-0.098284
2026-01-27,29950,202601W4,P,234,0.7,126,68516,83452,-22,-0.098284
2026-01-27,30000,202601W4,C,4,2420.0,0,68516,83452,0,-0.098284
2026-01-27,30000,202601W4,P,1406,0.8,555,68516,83452,-138,-0.098284
