date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-01-29,27700,202601F5,P,176,0.2,20,67842,87548,-22,-0.126816
2026-01-29,27800,202601F5,P,27,0.2,0,67842,87548,-3,-0.126816
2026-01-29,27900,202601F5,P,1,0.2,0,67842,87548,0,-0.126816
2026-01-29,28000,202601F5,P,44,0.2,0,67842,87548,-5,-0.126816
2026-01-29,28100,202601F5,P,12,0.2,0,67842,87548,-1,-0.126816
2026-01-29,28200,202601F5,P,7,0.2,0,67842,87548,0,-0.126816
2026-01-29,28300,202601F5,P,8,0.2,0,67842,87548,-1,-0.126816
2026-01-29,28400,202601F5,P,12,0.3,0,67842,87548,-1,-0.126816
2026-01-29,28500,202601F5,C,12,4200.0,0,67842,87548,-1,-0.126816
2026-01-29,28500,202601F5,P,171,0.3,0,67842,87548,-21,-0.126816
2026-01-29,28600,202601F5,P,18,0.3,0,67842,87548,-2,-0.126816
2026-01-29,28700,202601F5,P,7,0.3,0,67842,87548,0,-0.126816
2026-01-29,28800,202601F5,P,12,0.3,0,67842,87548,-1,-0.126816
2026-01-29,28900,202601F5,P,129,0.3,16,67842,87548,-16,-0.126816
2026-01-29,29000,202601F5,P,143,0.3,2,67842,87548,-18,-0.126816
2026-01-29,29100,202601F5,P,45,0.3,9,67842,87548,-5,-0.126816
2026-01-29,29200,202601F5,P,53,0.3,12,67842,87548,-6,-0.126816
2026-01-29,29300,202601F5,P,16,0.3,12,67842,87548,-2,-0.126816
2026-01-29,29400,202601F5,P,20,0.3,12,67842,87548,-2,-0.126816
2026-01-29,29500,202601F5,P,23,0.3,19,67842,87548,-2,-0.126816
2026-01-29,29600,202601F5,P,36,0.4,32,67842,87548,-4,-0.126816
2026-01-29,29700,202601F5,P,19,0.5,29,67842,87548,-2,-0.126816
2026-01-29,29800,202601F5,P,49,0.5,64,67842,87548,-6,-0.126816
2026-01-29,29900,202601F5,P,33,0.6,24,67842,87548,-4,-0.126816
2026-01-29,29950,202601F5,P,2,0.6,2,67842,87548,0,-0.126816
2026-01-29,30000,202601F5,P,375,0.6,170,67842,87548,-47,-0.126816
2026-01-29,30050,202601F5,P,25,0.6,6,67842,87548,-3,-0.126816
2026-01-29,30100,202601F5,P,28,0.7,9,67842,87548,-3,-0.126816
2026-01-29,30150,202601F5,P,20,0.7,1,67842,87548,-2,-0.126816
2026-01-29,30200,202601F5,P,63,0.7,30,67842,87548,-7,-0.126816
2026-01-29,30250,202601F5,P,37,0.8,59,67842,87548,-4,-0.126816
2026-01-29,30300,202601F5,P,42,0.8,13,67842,87548,-5,-0.126816
2026-01-29,30350,202601F5,P,154,0.8,131,67842,87548,-19,-0.126816
2026-01-29,30400,202601F5,P,65,0.9,25,67842,87548,-8,-0.126816
2026-01-29,30450,202601F5,P,139,0.9,10,67842,87548,-17,-0.126816
2026-01-29,30500,202601F5,P,109,1.0,114,67842,87548,-13,-0.126816
2026-01-29,30550,202601F5,P,85,1.0,30,67842,87548,-10,-0.126816
2026-01-29,30600,202601F5,P,68,1.1,62,67842,87548,-8,-0.126816
2026-01-29,30650,202601F5,P,31,1.2,30,67842,87548,-3,-0.126816
2026-01-29,30700,202601F5,C,19,2010.0,0,67842,87548,-2,-0.126816
2026-01-29,30700,202601F5,P,83,1.2,24,67842,87548,-10,-0.126816
2026-01-29,30750,202601F5,P,134,1.2,136,67842,87548,-16,-0.126816
2026-01-29,30800,202601F5,C,2,1910.0,0,67842,87548,0,-0.126816
2026-01-29,30800,202601F5,P,265,1.2,87,67842,87548,-33,-0.126816
2026-01-29,30850,202601F5,C,1,1860.0,0,67842,87548,0,-0.126816
2026-01-29,30850,202601F5,P,190,1.2,55,67842,87548,-24,-0.126816
2026-01-29,30900,202601F5,C,1,1810.0,0,67842,87548,0,-0.126816
2026-01-29,30900,202601F5,P,228,1.3,154,67842,87548,-28,-0.126816
2026-01-29,30950,202601F5,P,153,1.4,89,67842,87548,-19,-0.126816
2026-01-29,31000,202601F5,P,525,1.4,391,67842,87548,-66,-0.126816
2026-01-29,31050,202601F5,P,126,1.5,55,67842,87548,-15,-0.126816
2026-01-29,31100,202601F5,C,1,1610.0,0,67842,87548,0,-0.126816
