date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-04-02,28500,202604F1,P,1109,0.2,1136,52222,54107,-19,-0.017728
2026-04-02,28600,202604F1,P,78,0.5,61,52222,54107,-1,-0.017728
2026-04-02,28700,202604F1,P,446,0.7,471,52222,54107,-7,-0.017728
2026-04-02,28800,202604F1,P,105,1.0,57,52222,54107,-1,-0.017728
2026-04-02,28900,202604F1,P,152,1.2,111,52222,54107,-2,-0.017728
2026-04-02,29000,202604F1,P,777,1.6,787,52222,54107,-13,-0.017728
2026-04-02,29100,202604F1,P,411,2.1,284,52222,54107,-7,-0.017728
2026-04-02,29200,202604F1,P,1005,2.7,778,52222,54107,-17,-0.017728
2026-04-02,29300,202604F1,P,1588,3.5,1967,52222,54107,-28,-0.017728
2026-04-02,29400,202604F1,P,796,4.4,1494,52222,54107,-14,-0.017728
2026-04-02,29500,202604F1,P,2533,5.6,4406,52222,54107,-44,-0.017728
2026-04-02,29600,202604F1,P,1047,7.0,1640,52222,54107,-18,-0.017728
2026-04-02,29700,202604F1,P,956,8.8,1514,52222,54107,-16,-0.017728
2026-04-02,29800,202604F1,P,532,11.0,883,52222,54107,-9,-0.017728
2026-04-02,29900,202604F1,P,422,13.5,751,52222,54107,-7,-0.017728
2026-04-02,30000,202604F1,P,2552,16.5,4472,52222,54107,-45,-0.017728
2026-04-02,30100,202604F1,P,423,19.0,1260,52222,54107,-7,-0.017728
2026-04-02,30200,202604F1,P,305,23.0,854,52222,54107,-5,-0.017728
2026-04-02,30300,202604F1,C,1,2200.0,0,52222,54107,0,-0.017728
2026-04-02,30300,202604F1,P,478,29.0,1000,52222,54107,-8,-0.017728
2026-04-02,30400,202604F1,C,1,2100.0,0,52222,54107,0,-0.017728
2026-04-02,30400,202604F1,P,3427,35.0,1377,52222,54107,-60,-0.017728
2026-04-02,30500,202604F1,C,1,2010.0,0,52222,54107,0,-0.017728
2026-04-02,30500,202604F1,P,626,40.5,1993,52222,54107,-11,-0.017728
2026-04-02,30600,202604F1,P,329,47.5,1187,52222,54107,-5,-0.017728
2026-04-02,30700,202604F1,P,481,56.0,1210,52222,54107,-8,-0.017728
2026-04-02,30800,202604F1,P,916,65.0,1541,52222,54107,-16,-0.017728
2026-04-02,30850,202604F1,P,74,68.0,333,52222,54107,-1,-0.017728
2026-04-02,30900,202604F1,P,1306,76.0,1739,52222,54107,-23,-0.017728
2026-04-02,30950,202604F1,P,133,81.0,400,52222,54107,-2,-0.017728
2026-04-02,31000,202604F1,P,1062,88.0,4403,52222,54107,-18,-0.017728
2026-04-02,31050,202604F1,P,189,95.0,609,52222,54107,-3,-0.017728
2026-04-02,31100,202604F1,P,319,102.0,1029,52222,54107,-5,-0.017728
2026-04-02,31150,202604F1,P,182,108.0,736,52222,54107,-3,-0.017728
2026-04-02,31200,202604F1,C,1,1380.0,1,52222,54107,0,-0.017728
2026-04-02,31200,202604F1,P,465,117.0,1856,52222,54107,-8,-0.017728
2026-04-02,31250,202604F1,P,242,124.0,902,52222,54107,-4,-0.017728
2026-04-02,31300,202604F1,P,537,133.0,1821,52222,54107,-9,-0.017728
2026-04-02,31350,202604F1,P,263,141.0,929,52222,54107,-4,-0.017728
2026-04-02,31400,202604F1,C,1,1220.0,9,52222,54107,0,-0.017728
2026-04-02,31400,202604F1,P,335,151.0,1639,52222,54107,-5,-0.017728
2026-04-02,31450,202604F1,C,6,1180.0,28,52222,54107,0,-0.017728
2026-04-02,31450,202604F1,P,128,156.0,825,52222,54107,-2,-0.017728
2026-04-02,31500,202604F1,P,798,167.0,3848,52222,54107,-14,-0.017728
2026-04-02,31550,202604F1,C,1,1100.0,1,52222,54107,0,-0.017728
2026-04-02,31550,202604F1,P,197,176.0,1205,52222,54107,-3,-0.017728
2026-04-02,31600,202604F1,C,2,1060.0,2,52222,54107,0,-0.017728
2026-04-02,31600,202604F1,P,566,189.0,2567,52222,54107,-10,-0.017728
2026-04-02,31650,202604F1,P,131,200.0,1021,52222,54107,-2,-0.017728
2026-04-02,31700,202604F1,C,1,980.0,0,52222,54107,0,-0.017728
2026-04-02,31700,202604F1,P,491,211.0,1970,52222,54107,-8,-0.017728
2026-04-02,31750,202604F1,P,397,225.0,1294,52222,54107,-7,-0.017728
2026-04-02,31800,202604F1,C,3,905.0,5,52222,54107,0,-0.017728
2026-04-02,31800,202604F1,P,458,237.0,2164,52222,54107,-8,-0.017728
2026-04-02,31850,202604F1,C,3,870.0,4,52222,54107,0,-0.017728
2026-04-02,31850,202604F1,P,181,252.0,1065,52222,54107,-3,-0.017728
2026-04-02,31900,202604F1,C,14,835.0,1,52222,54107,0,-0.017728
2026-04-02,31900,202604F1,P,252,264.0,1462,52222,54107,-4,-0.017728
2026-04-02,31950,202604F1,C,51,800.0,1,52222,54107,0,-0.017728
2026-04-02,31950,202604F1,P,162,283.0,836,52222,54107,-2,-0.017728
2026-04-02,32000,202604F1,C,32,765.0,8,52222,54107,0,-0.017728
2026-04-02,32000,202604F1,P,903,296.0,6294,52222,54107,-16,-0.017728
2026-04-02,32050,202604F1,C,47,730.0,2,52222,54107,0,-0.017728
2026-04-02,32050,202604F1,P,134,310.0,868,52222,54107,-2,-0.017728
2026-04-02,32100,202604F1,C,62,700.0,5,52222,54107,-1,-0.017728
2026-04-02,32100,202604F1,P,262,332.0,1459,52222,54107,-4,-0.017728
2026-04-02,32150,202604F1,C,39,665.0,1,52222,54107,0,-0.017728
2026-04-02,32150,202604F1,P,133,349.0,1032,52222,54107,-2,-0.017728
2026-04-02,32200,202604F1,C,39,635.0,6,52222,54107,0,-0.017728
