date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-01-15,26000,202601F3,P,102,0.1,3,72009,83727,-7,-0.075243
2026-01-15,26100,202601F3,P,2,0.1,0,72009,83727,0,-0.075243
2026-01-15,26200,202601F3,P,12,0.1,0,72009,83727,0,-0.075243
2026-01-15,26300,202601F3,P,27,0.1,0,72009,83727,-2,-0.075243
2026-01-15,26400,202601F3,P,170,0.2,120,72009,83727,-12,-0.075243
2026-01-15,26500,202601F3,P,172,0.2,142,72009,83727,-12,-0.075243
2026-01-15,26600,202601F3,P,14,0.2,0,72009,83727,-1,-0.075243
2026-01-15,26700,202601F3,P,13,0.2,0,72009,83727,0,-0.075243
2026-01-15,26800,202601F3,P,72,0.2,50,72009,83727,-5,-0.075243
2026-01-15,26900,202601F3,P,86,0.2,85,72009,83727,-6,-0.075243
2026-01-15,27000,202601F3,P,129,0.2,2,72009,83727,-9,-0.075243
2026-01-15,27100,202601F3,P,11,0.2,3,72009,83727,0,-0.075243
2026-01-15,27200,202601F3,P,21,0.2,12,72009,83727,-1,-0.075243
2026-01-15,27300,202601F3,P,22,0.2,5,72009,83727,-1,-0.075243
2026-01-15,27400,202601F3,P,16,0.2,0,72009,83727,-1,-0.075243
2026-01-15,27500,202601F3,P,166,0.3,42,72009,83727,-12,-0.075243
2026-01-15,27600,202601F3,P,46,0.3,28,72009,83727,-3,-0.075243
2026-01-15,27700,202601F3,P,146,0.3,51,72009,83727,-10,-0.075243
2026-01-15,27800,202601F3,P,112,0.3,64,72009,83727,-8,-0.075243
2026-01-15,27900,202601F3,P,21,0.4,22,72009,83727,-1,-0.075243
2026-01-15,28000,202601F3,P,156,0.4,23,72009,83727,-11,-0.075243
2026-01-15,28100,202601F3,P,15,0.4,7,72009,83727,-1,-0.075243
2026-01-15,28200,202601F3,P,21,0.5,16,72009,83727,-1,-0.075243
2026-01-15,28250,202601F3,P,10,0.5,4,72009,83727,0,-0.075243
2026-01-15,28300,202601F3,P,1585,0.5,546,72009,83727,-119,-0.075243
2026-01-15,28350,202601F3,P,6,0.6,13,72009,83727,0,-0.075243
2026-01-15,28400,202601F3,P,43,0.6,13,72009,83727,-3,-0.075243
2026-01-15,28450,202601F3,P,16,0.6,12,72009,83727,-1,-0.075243
2026-01-15,28500,202601F3,C,12,2500.0,0,72009,83727,0,-0.075243
2026-01-15,28500,202601F3,P,206,0.7,204,72009,83727,-15,-0.075243
