date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-01-23,27200,202601F4,P,102,0.0,5,48663,72099,-19,-0.194068
2026-01-23,27300,202601F4,P,21,0.0,2,48663,72099,-4,-0.194068
2026-01-23,27400,202601F4,P,10,0.0,0,48663,72099,-1,-0.194068
2026-01-23,27500,202601F4,P,11,0.0,3,48663,72099,-2,-0.194068
2026-01-23,27600,202601F4,P,110,0.0,2,48663,72099,-21,-0.194068
2026-01-23,27700,202601F4,P,14,0.0,0,48663,72099,-2,-0.194068
2026-01-23,27800,202601F4,P,13,0.0,30,48663,72099,-2,-0.194068
2026-01-23,27900,202601F4,P,34,0.0,40,48663,72099,-6,-0.194068
2026-01-23,28000,202601F4,P,251,0.0,40,48663,72099,-48,-0.194068
2026-01-23,28100,202601F4,P,27,0.0,0,48663,72099,-5,-0.194068
2026-01-23,28200,202601F4,P,19,0.0,2,48663,72099,-3,-0.194068
2026-01-23,28300,202601F4,P,64,0.0,10,48663,72099,-12,-0.194068
2026-01-23,28400,202601F4,P,34,0.0,10,48663,72099,-6,-0.194068
2026-01-23,28500,202601F4,C,12,0.0,0,48663,72099,-2,-0.194068
2026-01-23,28500,202601F4,P,354,0.0,10,48663,72099,-68,-0.194068
2026-01-23,28600,202601F4,P,32,0.0,10,48663,72099,-6,-0.194068
2026-01-23,28700,202601F4,P,56,0.0,11,48663,72099,-10,-0.194068
2026-01-23,28800,202601F4,P,37,0.0,10,48663,72099,-7,-0.194068
2026-01-23,28900,202601F4,P,47,0.0,10,48663,72099,-9,-0.194068
2026-01-23,29000,202601F4,P,271,0.0,110,48663,72099,-52,-0.194068
2026-01-23,29100,202601F4,P,93,0.0,88,48663,72099,-18,-0.194068
2026-01-23,29200,202601F4,P,71,0.0,50,48663,72099,-13,-0.194068
2026-01-23,29300,202601F4,P,67,0.0,13,48663,72099,-13,-0.194068
2026-01-23,29400,202601F4,P,82,0.0,62,48663,72099,-15,-0.194068
2026-01-23,29450,202601F4,P,16,0.0,4,48663,72099,-3,-0.194068
2026-01-23,29500,202601F4,P,95,0.0,31,48663,72099,-18,-0.194068
2026-01-23,29550,202601F4,P,31,0.0,5,48663,72099,-6,-0.194068
2026-01-23,29600,202601F4,P,61,0.0,61,48663,72099,-11,-0.194068
2026-01-23,29650,202601F4,C,1,0.0,0,48663,72099,0,-0.194068
2026-01-23,29650,202601F4,P,58,0.0,20,48663,72099,-11,-0.194068
2026-01-23,29700,202601F4,P,141,0.0,54,48663,72099,-27,-0.194068
2026-01-23,29750,202601F4,P,56,0.0,45,48663,72099,-10,-0.194068
2026-01-23,29800,202601F4,P,380,0.0,164,48663,72099,-73,-0.194068
2026-01-23,29850,202601F4,P,151,0.0,15,48663,72099,-29,-0.194068
2026-01-23,29900,202601F4,P,365,0.0,72,48663,72099,-70,-0.194068
2026-01-23,29950,202601F4,C,1,0.0,1,48663,72099,0,-0.194068
2026-01-23,29950,202601F4,P,73,0.0,22,48663,72099,-14,-0.194068
2026-01-23,30000,202601F4,C,1,0.0,1,48663,72099,0,-0.194068
2026-01-23,30000,202601F4,P,908,0.0,327,48663,72099,-176,-0.194068
2026-01-23,30050,202601F4,P,148,0.0,81,48663,72099,-28,-0.194068
2026-01-23,30100,202601F4,C,10,0.0,0,48663,72099,-1,-0.194068
2026-01-23,30100,202601F4,P,373,0.0,57,48663,72099,-72,-0.194068
2026-01-23,30150,202601F4,C,20,0.0,0,48663,72099,-3,-0.194068
2026-01-23,30150,202601F4,P,251,0.0,76,48663,72099,-48,-0.194068
2026-01-23,30200,202601F4,C,9,0.0,0,48663,72099,-1,-0.194068
2026-01-23,30200,202601F4,P,501,0.0,124,48663,72099,-97,-0.194068
