date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-02-06,28400,202602F1,P,812,0.0,15,59745,78684,-111,-0.136814
2026-02-06,28500,202602F1,C,10,0.0,0,59745,78684,-1,-0.136814
2026-02-06,28500,202602F1,P,246,0.0,13,59745,78684,-33,-0.136814
2026-02-06,28600,202602F1,C,2,0.0,0,59745,78684,0,-0.136814
2026-02-06,28600,202602F1,P,40,0.0,22,59745,78684,-5,-0.136814
2026-02-06,28700,202602F1,P,34,0.0,0,59745,78684,-4,-0.136814
2026-02-06,28800,202602F1,P,65,0.0,1,59745,78684,-8,-0.136814
2026-02-06,28900,202602F1,P,78,0.0,4,59745,78684,-10,-0.136814
2026-02-06,29000,202602F1,P,5807,0.0,73,59745,78684,-794,-0.136814
2026-02-06,29100,202602F1,P,75,0.0,22,59745,78684,-10,-0.136814
2026-02-06,29200,202602F1,P,143,0.0,47,59745,78684,-19,-0.136814
2026-02-06,29300,202602F1,P,35,0.0,6,59745,78684,-4,-0.136814
2026-02-06,29400,202602F1,P,50,0.0,11,59745,78684,-6,-0.136814
2026-02-06,29500,202602F1,P,134,0.0,50,59745,78684,-18,-0.136814
2026-02-06,29600,202602F1,P,121,0.0,57,59745,78684,-16,-0.136814
2026-02-06,29700,202602F1,P,185,0.0,35,59745,78684,-25,-0.136814
2026-02-06,29800,202602F1,P,290,0.0,160,59745,78684,-39,-0.136814
2026-02-06,29900,202602F1,P,264,0.0,71,59745,78684,-36,-0.136814
2026-02-06,30000,202602F1,P,1779,0.0,3023,59745,78684,-243,-0.136814
2026-02-06,30100,202602F1,P,452,0.0,482,59745,78684,-61,-0.136814
2026-02-06,30200,202602F1,P,530,0.0,1000,59745,78684,-72,-0.136814
2026-02-06,30300,202602F1,P,1446,0.0,2573,59745,78684,-197,-0.136814
2026-02-06,30400,202602F1,C,12,0.0,12,59745,78684,-1,-0.136814
2026-02-06,30400,202602F1,P,1630,0.0,3933,59745,78684,-223,-0.136814
2026-02-06,30500,202602F1,P,1693,0.0,4423,59745,78684,-231,-0.136814
2026-02-06,30600,202602F1,C,12,0.0,12,59745,78684,-1,-0.136814
2026-02-06,30600,202602F1,P,1788,0.0,5196,59745,78684,-244,-0.136814
2026-02-06,30700,202602F1,P,1612,0.0,6302,59745,78684,-220,-0.136814
2026-02-06,30750,202602F1,P,790,0.0,2975,59745,78684,-108,-0.136814
2026-02-06,30800,202602F1,C,1,0.0,0,59745,78684,0,-0.136814
2026-02-06,30800,202602F1,P,2902,0.0,9230,59745,78684,-397,-0.136814
2026-02-06,30850,202602F1,C,5,0.0,15,59745,78684,0,-0.136814
2026-02-06,30850,202602F1,P,1523,0.0,4667,59745,78684,-208,-0.136814
2026-02-06,30900,202602F1,C,4,0.0,13,59745,78684,0,-0.136814
2026-02-06,30900,202602F1,P,2195,0.0,8657,59745,78684,-300,-0.136814
2026-02-06,30950,202602F1,C,1,0.0,6,59745,78684,0,-0.136814
2026-02-06,30950,202602F1,P,1307,0.0,6419,59745,78684,-178,-0.136814
2026-02-06,31000,202602F1,C,13,0.0,228,59745,78684,-1,-0.136814
2026-02-06,31000,202602F1,P,4202,0.0,23766,59745,78684,-574,-0.136814
2026-02-06,31050,202602F1,C,21,0.0,267,59745,78684,-2,-0.136814
2026-02-06,31050,202602F1,P,1442,0.0,9363,59745,78684,-197,-0.136814
2026-02-06,31100,202602F1,C,34,0.0,883,59745,78684,-4,-0.136814
2026-02-06,31100,202602F1,P,2692,0.0,20406,59745,78684,-368,-0.136814
2026-02-06,31150,202602F1,C,33,0.0,900,59745,78684,-4,-0.136814
2026-02-06,31150,202602F1,P,2062,0.0,13467,59745,78684,-282,-0.136814
2026-02-06,31200,202602F1,C,126,0.0,2675,59745,78684,-17,-0.136814
2026-02-06,31200,202602F1,P,3070,0.0,27216,59745,78684,-420,-0.136814
2026-02-06,31250,202602F1,C,141,0.0,2862,59745,78684,-19,-0.136814
2026-02-06,31250,202602F1,P,2461,0.0,18891,59745,78684,-336,-0.136814
