date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-03-18,17200,202603,C,22,0.0,0,31642,35178,-1,-0.052918
2026-03-18,17200,202603,P,3183,0.0,15,31642,35178,-168,-0.052918
2026-03-18,17400,202603,C,1,0.0,0,31642,35178,0,-0.052918
2026-03-18,17400,202603,P,342,0.0,0,31642,35178,-18,-0.052918
2026-03-18,17600,202603,P,97,0.0,0,31642,35178,-5,-0.052918
2026-03-18,17800,202603,C,2,0.0,0,31642,35178,0,-0.052918
2026-03-18,17800,202603,P,212,0.0,0,31642,35178,-11,-0.052918
2026-03-18,18000,202603,C,1,0.0,0,31642,35178,0,-0.052918
2026-03-18,18000,202603,P,1075,0.0,0,31642,35178,-56,-0.052918
2026-03-18,18200,202603,P,278,0.0,0,31642,35178,-14,-0.052918
2026-03-18,18400,202603,P,20,0.0,0,31642,35178,-1,-0.052918
2026-03-18,18600,202603,P,71,0.0,0,31642,35178,-3,-0.052918
2026-03-18,18800,202603,P,40,0.0,0,31642,35178,-2,-0.052918
2026-03-18,19000,202603,P,216,0.0,0,31642,35178,-11,-0.052918
2026-03-18,19200,202603,P,85,0.0,0,31642,35178,-4,-0.052918
2026-03-18,19400,202603,C,4,0.0,1,31642,35178,0,-0.052918
2026-03-18,19400,202603,P,185,0.0,0,31642,35178,-9,-0.052918
2026-03-18,19600,202603,C,615,0.0,191,31642,35178,-32,-0.052918
2026-03-18,19600,202603,P,738,0.0,0,31642,35178,-39,-0.052918
2026-03-18,19800,202603,C,20,0.0,0,31642,35178,-1,-0.052918
2026-03-18,19800,202603,P,71,0.0,0,31642,35178,-3,-0.052918
2026-03-18,20000,202603,P,1528,0.0,0,31642,35178,-80,-0.052918
2026-03-18,20200,202603,P,353,0.0,0,31642,35178,-18,-0.052918
2026-03-18,20400,202603,P,195,0.0,0,31642,35178,-10,-0.052918
2026-03-18,20600,202603,P,345,0.0,0,31642,35178,-18,-0.052918
2026-03-18,20800,202603,P,395,0.0,0,31642,35178,-20,-0.052918
2026-03-18,21000,202603,C,1,0.0,0,31642,35178,0,-0.052918
2026-03-18,21000,202603,P,911,0.0,0,31642,35178,-48,-0.052918
2026-03-18,21200,202603,C,21,0.0,0,31642,35178,-1,-0.052918
2026-03-18,21200,202603,P,423,0.0,0,31642,35178,-22,-0.052918
2026-03-18,21400,202603,P,702,0.0,0,31642,35178,-37,-0.052918
2026-03-18,21600,202603,P,509,0.0,0,31642,35178,-26,-0.052918
2026-03-18,21800,202603,C,1,0.0,0,31642,35178,0,-0.052918
2026-03-18,21800,202603,P,776,0.0,0,31642,35178,-41,-0.052918
2026-03-18,22000,202603,C,20,0.0,0,31642,35178,-1,-0.052918
2026-03-18,22000,202603,P,2179,0.0,0,31642,35178,-115,-0.052918
2026-03-18,22200,202603,C,2,0.0,0,31642,35178,0,-0.052918
2026-03-18,22200,202603,P,85,0.0,0,31642,35178,-4,-0.052918
2026-03-18,22400,202603,P,34,0.0,0,31642,35178,-1,-0.052918
2026-03-18,22600,202603,C,2,0.0,0,31642,35178,0,-0.052918
2026-03-18,22600,202603,P,131,0.0,0,31642,35178,-6,-0.052918
2026-03-18,22800,202603,P,188,0.0,0,31642,35178,-9,-0.052918
2026-03-18,23000,202603,C,21,0.0,0,31642,35178,-1,-0.052918
2026-03-18,23000,202603,P,455,0.0,2,31642,35178,-24,-0.052918
2026-03-18,23200,202603,C,7,0.0,0,31642,35178,0,-0.052918
2026-03-18,23200,202603,P,216,0.0,0,31642,35178,-11,-0.052918
2026-03-18,23300,202603,P,208,0.0,1,31642,35178,-11,-0.052918
2026-03-18,23400,202603,C,1,0.0,0,31642,35178,0,-0.052918
2026-03-18,23400,202603,P,158,0.0,1,31642,35178,-8,-0.052918
2026-03-18,23500,202603,P,205,0.0,5,31642,35178,-10,-0.052918
2026-03-18,23600,202603,C,5,0.0,0,31642,35178,0,-0.052918
2026-03-18,23600,202603,P,274,0.0,0,31642,35178,-14,-0.052918
2026-03-18,23700,202603,P,302,0.0,1,31642,35178,-15,-0.052918
2026-03-18,23800,202603,C,5,0.0,0,31642,35178,0,-0.052918
2026-03-18,23800,202603,P,260,0.0,1,31642,35178,-13,-0.052918
2026-03-18,23900,202603,P,360,0.0,4,31642,35178,-19,-0.052918
2026-03-18,24000,202603,C,4,0.0,0,31642,35178,0,-0.052918
2026-03-18,24000,202603,P,1103,0.0,18,31642,35178,-58,-0.052918
2026-03-18,24100,202603,P,341,0.0,0,31642,35178,-18,-0.052918
2026-03-18,24200,202603,C,5,0.0,0,31642,35178,0,-0.052918
2026-03-18,24200,202603,P,355,0.0,0,31642,35178,-18,-0.052918
2026-03-18,24300,202603,P,505,0.0,0,31642,35178,-26,-0.052918
2026-03-18,24400,202603,C,2,0.0,0,31642,35178,0,-0.052918
2026-03-18,24400,202603,P,112,0.0,1,31642,35178,-5,-0.052918
2026-03-18,24500,202603,P,193,0.0,5,31642,35178,-10,-0.052918
2026-03-18,24600,202603,C,30,0.0,0,31642,35178,-1,-0.052918
