date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-03-17,17200,202603,C,22,16600.0,0,97674,92859,0,0.025271
2026-03-17,17200,202603,P,3330,0.1,4,97674,92859,84,0.025271
2026-03-17,17400,202603,C,1,16400.0,0,97674,92859,0,0.025271
2026-03-17,17400,202603,P,474,0.1,0,97674,92859,11,0.025271
2026-03-17,17600,202603,P,97,0.1,0,97674,92859,2,0.025271
2026-03-17,17800,202603,C,2,16000.0,0,97674,92859,0,0.025271
2026-03-17,17800,202603,P,212,0.1,0,97674,92859,5,0.025271
2026-03-17,18000,202603,C,1,15800.0,0,97674,92859,0,0.025271
2026-03-17,18000,202603,P,1075,0.1,0,97674,92859,27,0.025271
2026-03-17,18200,202603,P,278,0.1,0,97674,92859,7,0.025271
2026-03-17,18400,202603,P,20,0.1,0,97674,92859,0,0.025271
2026-03-17,18600,202603,P,71,0.1,0,97674,92859,1,0.025271
2026-03-17,18800,202603,P,40,0.1,0,97674,92859,1,0.025271
2026-03-17,19000,202603,P,216,0.1,0,97674,92859,5,0.025271
2026-03-17,19200,202603,P,85,0.1,0,97674,92859,2,0.025271
2026-03-17,19400,202603,C,4,14400.0,0,97674,92859,0,0.025271
2026-03-17,19400,202603,P,185,0.1,0,97674,92859,4,0.025271
2026-03-17,19600,202603,C,615,14200.0,17,97674,92859,15,0.025271
2026-03-17,19600,202603,P,738,0.1,0,97674,92859,18,0.025271
2026-03-17,19800,202603,C,20,14000.0,0,97674,92859,0,0.025271
2026-03-17,19800,202603,P,71,0.1,0,97674,92859,1,0.025271
2026-03-17,20000,202603,P,1528,0.1,0,97674,92859,38,0.025271
2026-03-17,20200,202603,P,353,0.1,0,97674,92859,8,0.025271
2026-03-17,20400,202603,P,195,0.1,0,97674,92859,4,0.025271
2026-03-17,20600,202603,P,345,0.1,0,97674,92859,8,0.025271
2026-03-17,20800,202603,P,395,0.1,0,97674,92859,9,0.025271
2026-03-17,21000,202603,C,1,12800.0,0,97674,92859,0,0.025271
