date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-01-20,22400,202601,C,1,9270.0,0,83025,95086,0,-0.067716
2026-01-20,22400,202601,P,2147,0.1,37,83025,95086,-145,-0.067716
2026-01-20,22500,202601,P,149,0.1,5,83025,95086,-10,-0.067716
2026-01-20,22600,202601,P,64,0.1,0,83025,95086,-4,-0.067716
2026-01-20,22700,202601,C,2,8970.0,0,83025,95086,0,-0.067716
2026-01-20,22700,202601,P,114,0.1,0,83025,95086,-7,-0.067716
2026-01-20,22800,202601,P,39,0.1,0,83025,95086,-2,-0.067716
2026-01-20,22900,202601,C,2,8770.0,0,83025,95086,0,-0.067716
2026-01-20,22900,202601,P,31,0.1,0,83025,95086,-2,-0.067716
2026-01-20,23000,202601,P,308,0.1,0,83025,95086,-20,-0.067716
2026-01-20,23100,202601,P,480,0.1,0,83025,95086,-32,-0.067716
2026-01-20,23200,202601,P,451,0.1,0,83025,95086,-30,-0.067716
2026-01-20,23300,202601,P,66,0.1,0,83025,95086,-4,-0.067716
2026-01-20,23400,202601,P,19,0.1,0,83025,95086,-1,-0.067716
2026-01-20,23500,202601,P,431,0.1,2,83025,95086,-29,-0.067716
2026-01-20,23600,202601,P,177,0.1,0,83025,95086,-11,-0.067716
2026-01-20,23700,202601,P,18,0.1,0,83025,95086,-1,-0.067716
2026-01-20,23800,202601,P,259,0.1,0,83025,95086,-17,-0.067716
2026-01-20,23900,202601,P,549,0.1,2,83025,95086,-37,-0.067716
2026-01-20,24000,202601,P,927,0.1,11,83025,95086,-62,-0.067716
2026-01-20,24100,202601,P,308,0.1,10,83025,95086,-20,-0.067716
2026-01-20,24200,202601,P,240,0.1,1,83025,95086,-16,-0.067716
2026-01-20,24300,202601,P,504,0.1,0,83025,95086,-34,-0.067716
2026-01-20,24400,202601,C,1,7270.0,0,83025,95086,0,-0.067716
2026-01-20,24400,202601,P,491,0.1,0,83025,95086,-33,-0.067716
2026-01-20,24500,202601,P,580,0.1,1,83025,95086,-39,-0.067716
