date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-03-03,30200,202603W1,C,8,4070.0,0,74648,81029,0,-0.040989
2026-03-03,30200,202603W1,P,589,0.3,350,74648,81029,-24,-0.040989
2026-03-03,30300,202603W1,P,94,0.3,104,74648,81029,-3,-0.040989
2026-03-03,30400,202603W1,P,66,0.3,59,74648,81029,-2,-0.040989
2026-03-03,30500,202603W1,P,125,0.3,160,74648,81029,-5,-0.040989
2026-03-03,30600,202603W1,P,31,0.3,33,74648,81029,-1,-0.040989
2026-03-03,30700,202603W1,P,52,0.3,63,74648,81029,-2,-0.040989
2026-03-03,30800,202603W1,P,129,0.3,151,74648,81029,-5,-0.040989
2026-03-03,30900,202603W1,P,300,0.3,298,74648,81029,-12,-0.040989
2026-03-03,31000,202603W1,P,525,0.4,603,74648,81029,-21,-0.040989
2026-03-03,31100,202603W1,P,173,1.0,137,74648,81029,-7,-0.040989
2026-03-03,31200,202603W1,P,155,1.1,172,74648,81029,-6,-0.040989
2026-03-03,31300,202603W1,P,76,1.5,56,74648,81029,-3,-0.040989
2026-03-03,31400,202603W1,P,142,1.9,98,74648,81029,-5,-0.040989
2026-03-03,31500,202603W1,P,618,2.3,482,74648,81029,-25,-0.040989
2026-03-03,31600,202603W1,P,228,2.3,179,74648,81029,-9,-0.040989
2026-03-03,31700,202603W1,P,85,2.5,157,74648,81029,-3,-0.040989
2026-03-03,31800,202603W1,P,99,3.1,176,74648,81029,-4,-0.040989
2026-03-03,31900,202603W1,P,176,3.6,275,74648,81029,-7,-0.040989
2026-03-03,32000,202603W1,P,963,4.0,1819,74648,81029,-39,-0.040989
2026-03-03,32100,202603W1,P,281,4.2,402,74648,81029,-11,-0.040989
2026-03-03,32200,202603W1,C,20,2070.0,0,74648,81029,0,-0.040989
2026-03-03,32200,202603W1,P,109,4.9,293,74648,81029,-4,-0.040989
2026-03-03,32300,202603W1,P,298,5.6,652,74648,81029,-12,-0.040989
2026-03-03,32400,202603W1,P,599,7.1,946,74648,81029,-24,-0.040989
2026-03-03,32500,202603W1,P,6018,7.2,3452,74648,81029,-246,-0.040989
2026-03-03,32600,202603W1,P,337,8.8,733,74648,81029,-13,-0.040989
2026-03-03,32650,202603W1,P,82,10.0,355,74648,81029,-3,-0.040989
2026-03-03,32700,202603W1,P,453,11.0,1289,74648,81029,-18,-0.040989
2026-03-03,32750,202603W1,P,82,11.0,442,74648,81029,-3,-0.040989
2026-03-03,32800,202603W1,P,396,13.0,1243,74648,81029,-16,-0.040989
2026-03-03,32850,202603W1,P,268,15.5,742,74648,81029,-10,-0.040989
