date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-03-09,29500,202603W2,C,4,2430.0,5,68053,78300,0,-0.070016
2026-03-09,29500,202603W2,P,4328,65.0,19095,68053,78300,-303,-0.070016
2026-03-09,29600,202603W2,C,1,2340.0,1,68053,78300,0,-0.070016
2026-03-09,29600,202603W2,P,900,72.0,3738,68053,78300,-63,-0.070016
2026-03-09,29700,202603W2,C,1,2250.0,1,68053,78300,0,-0.070016
2026-03-09,29700,202603W2,P,570,80.0,2561,68053,78300,-39,-0.070016
2026-03-09,29800,202603W2,P,600,85.0,2417,68053,78300,-42,-0.070016
2026-03-09,29900,202603W2,C,1,2060.0,1,68053,78300,0,-0.070016
2026-03-09,29900,202603W2,P,429,91.0,2094,68053,78300,-30,-0.070016
2026-03-09,30000,202603W2,C,3,1970.0,5,68053,78300,0,-0.070016
2026-03-09,30000,202603W2,P,2035,101.0,10436,68053,78300,-142,-0.070016
2026-03-09,30100,202603W2,P,531,101.0,2436,68053,78300,-37,-0.070016
2026-03-09,30200,202603W2,C,3,1790.0,10,68053,78300,0,-0.070016
2026-03-09,30200,202603W2,P,1085,117.0,3974,68053,78300,-75,-0.070016
2026-03-09,30300,202603W2,C,1,1700.0,3,68053,78300,0,-0.070016
2026-03-09,30300,202603W2,P,397,125.0,2612,68053,78300,-27,-0.070016
2026-03-09,30400,202603W2,C,18,1610.0,25,68053,78300,-1,-0.070016
2026-03-09,30400,202603W2,P,486,140.0,2560,68053,78300,-34,-0.070016
2026-03-09,30500,202603W2,C,8,1530.0,22,68053,78300,0,-0.070016
2026-03-09,30500,202603W2,P,596,158.0,4497,68053,78300,-41,-0.070016
2026-03-09,30600,202603W2,C,9,1450.0,31,68053,78300,0,-0.070016
2026-03-09,30600,202603W2,P,383,177.0,2418,68053,78300,-26,-0.070016
2026-03-09,30700,202603W2,C,14,1370.0,58,68053,78300,0,-0.070016
2026-03-09,30700,202603W2,P,397,199.0,2501,68053,78300,-27,-0.070016
2026-03-09,30800,202603W2,C,4,1290.0,6,68053,78300,0,-0.070016
2026-03-09,30800,202603W2,P,604,222.0,3762,68053,78300,-42,-0.070016
2026-03-09,30900,202603W2,C,26,1190.0,104,68053,78300,-1,-0.070016
2026-03-09,30900,202603W2,P,426,222.0,2766,68053,78300,-29,-0.070016
2026-03-09,31000,202603W2,C,11,1100.0,78,68053,78300,0,-0.070016
2026-03-09,31000,202603W2,P,1760,231.0,12909,68053,78300,-123,-0.070016
2026-03-09,31100,202603W2,C,20,1030.0,25,68053,78300,-1,-0.070016
2026-03-09,31100,202603W2,P,439,259.0,2808,68053,78300,-30,-0.070016
2026-03-09,31200,202603W2,C,36,960.0,57,68053,78300,-2,-0.070016
2026-03-09,31200,202603W2,P,726,290.0,4283,68053,78300,-50,-0.070016
2026-03-09,31300,202603W2,C,12,890.0,48,68053,78300,0,-0.070016
2026-03-09,31300,202603W2,P,613,319.0,3637,68053,78300,-42,-0.070016
2026-03-09,31400,202603W2,C,68,820.0,406,68053,78300,-4,-0.070016
2026-03-09,31400,202603W2,P,516,350.0,3909,68053,78300,-36,-0.070016
2026-03-09,31500,202603W2,C,516,760.0,1213,68053,78300,-36,-0.070016
2026-03-09,31500,202603W2,P,1116,388.0,6726,68053,78300,-78,-0.070016
2026-03-09,31600,202603W2,C,198,675.0,688,68053,78300,-13,-0.070016
2026-03-09,31600,202603W2,P,428,407.0,4406,68053,78300,-29,-0.070016
2026-03-09,31700,202603W2,C,152,625.0,601,68053,78300,-10,-0.070016
2026-03-09,31700,202603W2,P,517,450.0,3564,68053,78300,-36,-0.070016
2026-03-09,31800,202603W2,C,127,565.0,814,68053,78300,-8,-0.070016
2026-03-09,31800,202603W2,P,805,495.0,3933,68053,78300,-56,-0.070016
2026-03-09,31850,202603W2,C,61,535.0,560,68053,78300,-4,-0.070016
2026-03-09,31850,202603W2,P,207,515.0,1287,68053,78300,-14,-0.070016
2026-03-09,31900,202603W2,C,302,500.0,2048,68053,78300,-21,-0.070016
2026-03-09,31900,202603W2,P,3257,530.0,4826,68053,78300,-228,-0.070016
2026-03-09,31950,202603W2,C,108,472.0,856,68053,78300,-7,-0.070016
2026-03-09,31950,202603W2,P,137,550.0,898,68053,78300,-9,-0.070016
2026-03-09,32000,202603W2,C,736,442.0,4696,68053,78300,-51,-0.070016
2026-03-09,32000,202603W2,P,3249,570.0,12197,68053,78300,-227,-0.070016
2026-03-09,32050,202603W2,C,122,419.0,728,68053,78300,-8,-0.070016
2026-03-09,32050,202603W2,P,168,600.0,669,68053,78300,-11,-0.070016
2026-03-09,32100,202603W2,C,303,397.0,1462,68053,78300,-21,-0.070016
2026-03-09,32100,202603W2,P,716,625.0,3909,68053,78300,-50,-0.070016
2026-03-09,32150,202603W2,C,83,377.0,440,68053,78300,-5,-0.070016
2026-03-09,32150,202603W2,P,78,655.0,423,68053,78300,-5,-0.070016
2026-03-09,32200,202603W2,C,258,354.0,1903,68053,78300,-18,-0.070016
2026-03-09,32200,202603W2,P,448,685.0,2778,68053,78300,-31,-0.070016
2026-03-09,32250,202603W2,C,98,335.0,612,68053,78300,-6,-0.070016
2026-03-09,32250,202603W2,P,117,715.0,786,68053,78300,-8,-0.070016
2026-03-09,32300,202603W2,C,367,315.0,1742,68053,78300,-25,-0.070016
