date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-02-23,22400,202602,P,1579,0.0,0,40137,38586,31,0.019702
2026-02-23,22500,202602,P,273,0.0,1,40137,38586,5,0.019702
2026-02-23,22600,202602,P,152,0.0,0,40137,38586,2,0.019702
2026-02-23,22700,202602,P,112,0.0,0,40137,38586,2,0.019702
2026-02-23,22800,202602,P,148,0.0,0,40137,38586,2,0.019702
2026-02-23,22900,202602,P,443,0.0,0,40137,38586,8,0.019702
2026-02-23,23000,202602,P,347,0.0,0,40137,38586,6,0.019702
2026-02-23,23100,202602,P,29,0.0,0,40137,38586,0,0.019702
2026-02-23,23200,202602,P,18,0.0,0,40137,38586,0,0.019702
2026-02-23,23300,202602,P,10,0.0,0,40137,38586,0,0.019702
2026-02-23,23400,202602,P,27,0.0,0,40137,38586,0,0.019702
2026-02-23,23500,202602,P,480,0.0,0,40137,38586,9,0.019702
2026-02-23,23600,202602,P,57,0.0,0,40137,38586,1,0.019702
2026-02-23,23700,202602,P,101,0.0,1,40137,38586,1,0.019702
2026-02-23,23800,202602,P,63,0.0,0,40137,38586,1,0.019702
2026-02-23,23900,202602,P,56,0.0,0,40137,38586,1,0.019702
2026-02-23,24000,202602,P,477,0.0,0,40137,38586,9,0.019702
2026-02-23,24100,202602,P,8,0.0,0,40137,38586,0,0.019702
2026-02-23,24200,202602,P,13,0.0,1,40137,38586,0,0.019702
2026-02-23,24300,202602,P,70,0.0,0,40137,38586,1,0.019702
2026-02-23,24400,202602,P,206,0.0,0,40137,38586,4,0.019702
2026-02-23,24500,202602,P,405,0.0,0,40137,38586,7,0.019702
2026-02-23,24600,202602,P,224,0.0,0,40137,38586,4,0.019702
2026-02-23,24700,202602,P,140,0.0,0,40137,38586,2,0.019702
2026-02-23,24800,202602,P,246,0.0,0,40137,38586,4,0.019702
2026-02-23,24900,202602,P,567,0.0,0,40137,38586,11,0.019702
2026-02-23,25000,202602,P,1348,0.0,2,40137,38586,26,0.019702
2026-02-23,25100,202602,P,335,0.0,0,40137,38586,6,0.019702
2026-02-23,25200,202602,P,358,0.0,0,40137,38586,7,0.019702
2026-02-23,25300,202602,P,273,0.0,0,40137,38586,5,0.019702
2026-02-23,25400,202602,P,317,0.0,0,40137,38586,6,0.019702
2026-02-23,25500,202602,P,788,0.0,0,40137,38586,15,0.019702
2026-02-23,25600,202602,P,844,0.0,0,40137,38586,16,0.019702
2026-02-23,25700,202602,P,580,0.0,0,40137,38586,11,0.019702
2026-02-23,25800,202602,P,793,0.0,0,40137,38586,15,0.019702
2026-02-23,25900,202602,P,801,0.0,0,40137,38586,15,0.019702
2026-02-23,26000,202602,P,1889,0.0,14,40137,38586,37,0.019702
2026-02-23,26100,202602,P,545,0.0,0,40137,38586,10,0.019702
2026-02-23,26200,202602,P,987,0.0,1,40137,38586,19,0.019702
2026-02-23,26300,202602,C,1,0.0,0,40137,38586,0,0.019702
2026-02-23,26300,202602,P,1012,0.0,1,40137,38586,19,0.019702
2026-02-23,26400,202602,P,948,0.0,0,40137,38586,18,0.019702
2026-02-23,26500,202602,P,1915,0.0,1,40137,38586,37,0.019702
2026-02-23,26600,202602,C,5,0.0,0,40137,38586,0,0.019702
2026-02-23,26600,202602,P,1669,0.0,2,40137,38586,32,0.019702
2026-02-23,26700,202602,P,1572,0.0,5,40137,38586,30,0.019702
2026-02-23,26800,202602,C,5,0.0,0,40137,38586,0,0.019702
2026-02-23,26800,202602,P,1503,0.0,15,40137,38586,29,0.019702
2026-02-23,26900,202602,C,1,0.0,0,40137,38586,0,0.019702
2026-02-23,26900,202602,P,2243,0.0,4,40137,38586,44,0.019702
2026-02-23,27000,202602,C,5,0.0,0,40137,38586,0,0.019702
