date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-01-30,27700,202601F5,P,176,0.0,0,65133,78507,-16,-0.093108
2026-01-30,27800,202601F5,P,27,0.0,1,65133,78507,-2,-0.093108
2026-01-30,27900,202601F5,P,1,0.0,0,65133,78507,0,-0.093108
2026-01-30,28000,202601F5,P,44,0.0,7,65133,78507,-4,-0.093108
2026-01-30,28100,202601F5,P,50,0.0,53,65133,78507,-4,-0.093108
2026-01-30,28200,202601F5,P,50,0.0,50,65133,78507,-4,-0.093108
2026-01-30,28300,202601F5,P,56,0.0,50,65133,78507,-5,-0.093108
2026-01-30,28400,202601F5,P,52,0.0,50,65133,78507,-4,-0.093108
2026-01-30,28500,202601F5,C,12,0.0,0,65133,78507,-1,-0.093108
2026-01-30,28500,202601F5,P,221,0.0,50,65133,78507,-20,-0.093108
2026-01-30,28600,202601F5,P,51,0.0,50,65133,78507,-4,-0.093108
2026-01-30,28700,202601F5,P,50,0.0,50,65133,78507,-4,-0.093108
2026-01-30,28800,202601F5,P,62,0.0,50,65133,78507,-5,-0.093108
2026-01-30,28900,202601F5,P,179,0.0,50,65133,78507,-16,-0.093108
2026-01-30,29000,202601F5,P,180,0.0,73,65133,78507,-16,-0.093108
2026-01-30,29100,202601F5,P,101,0.0,56,65133,78507,-9,-0.093108
2026-01-30,29200,202601F5,P,284,0.0,233,65133,78507,-26,-0.093108
2026-01-30,29300,202601F5,P,538,0.0,526,65133,78507,-50,-0.093108
2026-01-30,29400,202601F5,P,25,0.0,5,65133,78507,-2,-0.093108
2026-01-30,29500,202601F5,P,75,0.0,72,65133,78507,-6,-0.093108
2026-01-30,29600,202601F5,P,75,0.0,42,65133,78507,-6,-0.093108
2026-01-30,29700,202601F5,P,43,0.0,38,65133,78507,-4,-0.093108
2026-01-30,29800,202601F5,P,41,0.0,66,65133,78507,-3,-0.093108
2026-01-30,29900,202601F5,P,97,0.0,66,65133,78507,-9,-0.093108
2026-01-30,29950,202601F5,P,5,0.0,44,65133,78507,0,-0.093108
2026-01-30,30000,202601F5,P,480,0.0,144,65133,78507,-44,-0.093108
2026-01-30,30050,202601F5,P,25,0.0,65,65133,78507,-2,-0.093108
2026-01-30,30100,202601F5,P,27,0.0,1,65133,78507,-2,-0.093108
2026-01-30,30150,202601F5,P,22,0.0,5,65133,78507,-2,-0.093108
2026-01-30,30200,202601F5,P,123,0.0,99,65133,78507,-11,-0.093108
2026-01-30,30250,202601F5,P,36,0.0,34,65133,78507,-3,-0.093108
2026-01-30,30300,202601F5,P,76,0.0,85,65133,78507,-7,-0.093108
2026-01-30,30350,202601F5,P,128,0.0,243,65133,78507,-11,-0.093108
2026-01-30,30400,202601F5,P,50,0.0,50,65133,78507,-4,-0.093108
2026-01-30,30450,202601F5,P,147,0.0,65,65133,78507,-13,-0.093108
2026-01-30,30500,202601F5,P,192,0.0,257,65133,78507,-17,-0.093108
2026-01-30,30550,202601F5,P,93,0.0,60,65133,78507,-8,-0.093108
2026-01-30,30600,202601F5,P,103,0.0,53,65133,78507,-9,-0.093108
2026-01-30,30650,202601F5,P,62,0.0,101,65133,78507,-5,-0.093108
2026-01-30,30700,202601F5,P,105,0.0,224,65133,78507,-9,-0.093108
2026-01-30,30750,202601F5,P,131,0.0,69,65133,78507,-12,-0.093108
2026-01-30,30800,202601F5,C,2,0.0,0,65133,78507,0,-0.093108
2026-01-30,30800,202601F5,P,369,0.0,378,65133,78507,-34,-0.093108
2026-01-30,30850,202601F5,C,1,0.0,0,65133,78507,0,-0.093108
2026-01-30,30850,202601F5,P,200,0.0,171,65133,78507,-18,-0.093108
