date,strike,expiry,cp,total_oi,settlement_price,volume,dealer_long_oi,dealer_short_oi,dealer_net_oi,dealer_fraction
2026-03-04,30200,202603W1,C,8,0.0,0,50662,64549,0,-0.120535
2026-03-04,30200,202603W1,P,732,0.0,261,50662,64549,-88,-0.120535
2026-03-04,30300,202603W1,P,94,0.0,7,50662,64549,-11,-0.120535
2026-03-04,30400,202603W1,P,66,0.0,4,50662,64549,-7,-0.120535
2026-03-04,30500,202603W1,C,1,0.0,2,50662,64549,0,-0.120535
2026-03-04,30500,202603W1,P,126,0.0,11,50662,64549,-15,-0.120535
2026-03-04,30600,202603W1,C,1,0.0,2,50662,64549,0,-0.120535
2026-03-04,30600,202603W1,P,81,0.0,54,50662,64549,-9,-0.120535
2026-03-04,30700,202603W1,P,202,0.0,150,50662,64549,-24,-0.120535
2026-03-04,30800,202603W1,P,454,0.0,338,50662,64549,-54,-0.120535
2026-03-04,30900,202603W1,P,2931,0.0,3495,50662,64549,-353,-0.120535
2026-03-04,31000,202603W1,P,1142,0.0,1020,50662,64549,-137,-0.120535
2026-03-04,31100,202603W1,P,528,0.0,449,50662,64549,-63,-0.120535
2026-03-04,31200,202603W1,P,489,0.0,531,50662,64549,-58,-0.120535
2026-03-04,31300,202603W1,P,559,0.0,715,50662,64549,-67,-0.120535
2026-03-04,31400,202603W1,P,449,0.0,615,50662,64549,-54,-0.120535
2026-03-04,31500,202603W1,P,944,0.0,1352,50662,64549,-113,-0.120535
2026-03-04,31600,202603W1,P,492,0.0,606,50662,64549,-59,-0.120535
2026-03-04,31700,202603W1,P,452,0.0,1631,50662,64549,-54,-0.120535
2026-03-04,31800,202603W1,P,647,0.0,2931,50662,64549,-77,-0.120535
2026-03-04,31900,202603W1,P,683,0.0,2175,50662,64549,-82,-0.120535
2026-03-04,32000,202603W1,C,1,0.0,1,50662,64549,0,-0.120535
2026-03-04,32000,202603W1,P,2984,0.0,9461,50662,64549,-359,-0.120535
2026-03-04,32100,202603W1,P,690,0.0,3855,50662,64549,-83,-0.120535
2026-03-04,32200,202603W1,C,14,0.0,20,50662,64549,-1,-0.120535
2026-03-04,32200,202603W1,P,1128,0.0,6190,50662,64549,-135,-0.120535
2026-03-04,32300,202603W1,C,40,0.0,41,50662,64549,-4,-0.120535
2026-03-04,32300,202603W1,P,1716,0.0,7310,50662,64549,-206,-0.120535
2026-03-04,32400,202603W1,C,4,0.0,6,50662,64549,0,-0.120535
2026-03-04,32400,202603W1,P,1796,0.0,9906,50662,64549,-216,-0.120535
2026-03-04,32500,202603W1,C,5,0.0,32,50662,64549,0,-0.120535
2026-03-04,32500,202603W1,P,9835,0.0,25897,50662,64549,-1185,-0.120535
2026-03-04,32600,202603W1,C,16,0.0,102,50662,64549,-1,-0.120535
2026-03-04,32600,202603W1,P,2862,0.0,18089,50662,64549,-344,-0.120535
2026-03-04,32650,202603W1,C,6,0.0,15,50662,64549,0,-0.120535
2026-03-04,32650,202603W1,P,1067,0.0,10253,50662,64549,-128,-0.120535
